Category,URL,Filename,Resolution
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbXGGYhYFTh9N0OrMx4lyJi3vSn1WExA3stg&s,dataset/Birds/Birds_28.jpg,182x278
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIVpD7PQKJSPgeF5OfXfxfSdh9I0T_1nOXyA&s,dataset/Birds/Birds_29.jpg,299x168
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXb2JRiLZ9xYk58UMSff42mj3Fkx1xLJNt2Q&s,dataset/Birds/Birds_30.jpg,300x168
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYQJfl2nvEvxAWwT_utImwjw47B8s66gTpcA&s,dataset/Birds/Birds_31.jpg,275x183
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxzozC3SIbAYgAitpWDEneNDJOLSDacNl45A&s,dataset/Birds/Birds_32.jpg,300x168
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPSG52nfNH5bfCM_cDXXRnUbJd4xBvOVN45Q&s,dataset/Birds/Birds_33.jpg,300x168
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_8foqiYMy4A5QurRY53AJxV3x4jIMdrUUhA&s,dataset/Birds/Birds_34.jpg,275x183
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTWy96GyiIlnRPUGMQRXi1Q856QheLp1HYbQ&s,dataset/Birds/Birds_35.jpg,300x168
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgAzDHFRPi_oly5npald1d0_sNpGkLrSJNeA&s,dataset/Birds/Birds_36.jpg,199x254
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvb_uehcbpQK8bdZ6jOn_JA4J1w_LhXNwGzQ&s,dataset/Birds/Birds_37.jpg,292x172
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5qefJkTN2I7kxN1z5GGkvtYNCyvIDA02dIw&s,dataset/Birds/Birds_38.jpg,251x201
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAOcnMHUDbcJ8t0BU-dKVN1hlyjDC3DOum0g&s,dataset/Birds/Birds_39.jpg,300x168
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSC_37CCpgkCDp0Ntc3OQ3P48f1pd56U90p0Q&s,dataset/Birds/Birds_40.jpg,168x299
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNY8Rjf3Fta0lKld6AObmhujPJyNKD_pwAww&s,dataset/Birds/Birds_41.jpg,300x168
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYiXpbFP-HURFpR4ScuDAt0dMnLVZgKldxUA&s,dataset/Birds/Birds_42.jpg,275x183
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-LH8XefpZPlQnTj8XQ8taD5mjlnT7LxDk0w&s,dataset/Birds/Birds_43.jpg,276x182
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzDaR88W-EJfhU-HH0hcZqxZrpY3k1AyI_Rg&s,dataset/Birds/Birds_44.jpg,225x225
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdhdS3uvFjGpXChxk_RYD0vfknAXMHROajPg&s,dataset/Birds/Birds_45.jpg,159x318
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRywQIjGBTdYfmkios4DaNEfy50O_Uvs0ibw&s,dataset/Birds/Birds_46.jpg,318x159
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS33uQCbWkPcCitbCP3BjDprefgfGIfoZzJsA&s,dataset/Birds/Birds_47.jpg,244x207
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGWAC3IVIjcjwlw-DTHjXMIX0Yg-o9cJ3fdQ&s,dataset/Birds/Birds_48.jpg,259x194
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQu4-n38DUyT4kF8_Ga46xx5qGh4VH4_8goQQ&s,dataset/Birds/Birds_49.jpg,259x194
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSikNirRqJROZmr9OZ6x8OIu5R95t2J9EU6mObcUlg4MIw5BXHS1QpUTE9U&s,dataset/Airplanes/Airplanes_0.jpg,89x46
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRbqJmvewq_v97_pqQRRHcchDi8Um__0K5sZU1bqrl6yaAj4YgU1b7i8zw-&s,dataset/Airplanes/Airplanes_1.jpg,64x46
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTywJyZA0hk-_2NUYv5-zrqOfwxl60NoX-kqm7T9Og326cv2VfWXQDIcRaY&s,dataset/Airplanes/Airplanes_2.jpg,46x46
Airplanes,https://fonts.gstatic.com/s/i/productlogos/googleg/v6/24px.svg,dataset/Airplanes/Airplanes_3.jpg,Unknown
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgTAm9Gm1tD0YYLyt6LHnz679avgG0DI65JA&s,dataset/Airplanes/Airplanes_4.jpg,293x172
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrcbYATlVT4_N85tk77iVylqsRMeZEUxuzfg&s,dataset/Airplanes/Airplanes_5.jpg,275x183
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYjWHwSdSuEgRz9qv-VsYZzzOetLAoXd9fYw&s,dataset/Airplanes/Airplanes_6.jpg,275x183
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTU7-XaTOJTFsqzlxDZEJ2SgYMrlGbKMSLjVQ&s,dataset/Airplanes/Airplanes_7.jpg,259x194
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpY_iQrKLovVEPP8qYrMRJpbEv9NUtf443vw&s,dataset/Airplanes/Airplanes_8.jpg,275x183
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHT2A6AmU5ESM7aLj1KAMDu5SZj5WLIhmkug&s,dataset/Airplanes/Airplanes_9.jpg,275x183
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEpdUzaf-iK2WjMhPEwBnMefact21a5ghnag&s,dataset/Airplanes/Airplanes_10.jpg,259x194
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJMtl9lZOe4OxykJlN11pkGzWH4hmZwEdrOg&s,dataset/Airplanes/Airplanes_11.jpg,259x194
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRa93vVlPNaNMcrotlGVJmjTIR8jcXejrpeXA&s,dataset/Airplanes/Airplanes_12.jpg,311x162
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTFI8rr4RzpSXyjTLLK3oxUKOIjK7Jd20wuNw&s,dataset/Airplanes/Airplanes_13.jpg,337x150
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStMtxOmkAD6nG3vbIIyvRTQ8hfg6BkLyfkUw&s,dataset/Airplanes/Airplanes_14.jpg,284x177
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfY7qLHWaGqxiXmjbJWC_M2oigCh9fjYzHuQ&s,dataset/Airplanes/Airplanes_15.jpg,299x168
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqMkvyomIj3sQj4hF0Alr4k4OkKekEsTKqBA&s,dataset/Airplanes/Airplanes_16.jpg,259x194
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfTTFDPxtJKHYkPSiu-Kb1VUX5ktx14gVxaQ&s,dataset/Airplanes/Airplanes_17.jpg,282x179
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpcfqDSeRwvXtxUaP8w6XvC4OtcHQBeeUkEQ&s,dataset/Airplanes/Airplanes_18.jpg,275x183
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWfCyv6aZSTozjjafBr1TvuZLiWC1ONCTEUQ&s,dataset/Airplanes/Airplanes_19.jpg,299x168
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-EvWNJ4gMLmBkIQENzJKdZkq1rMKnC6QbGw&s,dataset/Airplanes/Airplanes_20.jpg,300x168
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQS_GlenIvItf2a6mtsopCWj6UU24Dbyz5bFg&s,dataset/Airplanes/Airplanes_21.jpg,300x168
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSV--kJ88vNxGz4jiEOCvudV8SYoA9lX75erQ&s,dataset/Airplanes/Airplanes_22.jpg,299x168
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuPy0-09gq5-w5Pgi3C65Jv053X0_ljBgvhg&s,dataset/Airplanes/Airplanes_23.jpg,184x275
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6XS9Ni7spcDdJV47BNTvpSp49U7rQbWDb2g&s,dataset/Airplanes/Airplanes_24.jpg,297x170
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkTl1g7I9QLBvAAtoKXBdc8Tnf7s635mv8ug&s,dataset/Airplanes/Airplanes_25.jpg,295x171
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTZ7ySU4yvVJHOD7qgJCltWVTeFw1gYh1APw&s,dataset/Airplanes/Airplanes_26.jpg,269x188
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1vDqM-43QI2GictlKT4eaIqeyXQFK5nqhdg&s,dataset/Airplanes/Airplanes_27.jpg,225x225
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5DKaxHhltxGF7N0z2UEU6QYtngW5QTslQhDsowixNR6Ri81jkdN1E&s=0,dataset/Airplanes/Airplanes_28.jpg,50x50
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgFLOfskyyurXvYktItvziKV0xXStJNlb32ekSwg-M&s=0,dataset/Airplanes/Airplanes_29.jpg,50x50
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRot85WjAfjbr4p4qm4CYbAt1Ur3qWSuM77_VSux_35jq0k4ccYzaHM&s=0,dataset/Airplanes/Airplanes_30.jpg,50x50
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbv_7Xg3sDbYcmxW9ypE6rsWk5REedO85fxQ&s,dataset/Airplanes/Airplanes_31.jpg,259x194
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdIEt1Qq7bToO6he4lJxI1-F6pdBl778Wp0Q&s,dataset/Airplanes/Airplanes_32.jpg,275x183
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvyR89JFr4FppZsp3lrvxiU6QvCrb2OdfNwg&s,dataset/Airplanes/Airplanes_33.jpg,259x194
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuqy1P7CA28bzwVs_7HPSeiPFPpAh-hPT6Fw&s,dataset/Airplanes/Airplanes_34.jpg,286x176
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXSC74Z5OAXIvdZf8_Dqw_-RBTwea63QX6fA&s,dataset/Airplanes/Airplanes_35.jpg,275x183
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpkEJ1-t10QowoRLL7YtXok1DZdt4vbbPkPA&s,dataset/Airplanes/Airplanes_36.jpg,419x120
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRC6CL8gmvN7X2nIWPF-89FyJeD8N1Hogfc3w&s,dataset/Airplanes/Airplanes_37.jpg,284x177
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVchuPCp6KmEm4_Mcdn0r3qaXhbmjKIPpxXg&s,dataset/Airplanes/Airplanes_38.jpg,311x162
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRnUK4x9ttzKpCRbIiol68LM9BPTb4R19HZaw&s,dataset/Airplanes/Airplanes_39.jpg,300x168
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjQncalm9b-Hv2-qKAvFmaqw0bcKIPsiK5Bw&s,dataset/Airplanes/Airplanes_40.jpg,299x168
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSsh2xVMPfI-QHUHgwDbaqvhdPndimt2qw6g&s,dataset/Airplanes/Airplanes_41.jpg,287x175
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBVQMiBke1TqmBbDcUiZba11cZaOQmzFEVYQ&s,dataset/Airplanes/Airplanes_42.jpg,225x225
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQt9f0HMciDjYG6HG6EBu2m6JkWeHw6PtlXxQ&s,dataset/Airplanes/Airplanes_43.jpg,300x168
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlvYbpnEHUXSkp3se80yO0XDM-tUJdH0IA3A&s,dataset/Airplanes/Airplanes_44.jpg,272x185
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW_Zux0fdeIJvf-s8Ix7MtaPQTogZovk3A0w&s,dataset/Airplanes/Airplanes_45.jpg,275x183
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBV5YWWWmvJ8IeH7s5b8hdguz92w9ymI2vXg&s,dataset/Airplanes/Airplanes_46.jpg,259x194
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLtTnm9-5aAwKwqlro07qDoc1ZXeV4mdxrdQ&s,dataset/Airplanes/Airplanes_47.jpg,335x151
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjIvizH5qSa76HyOU10m9Y9Lnf_qn3TL8IXA&s,dataset/Airplanes/Airplanes_48.jpg,299x168
Airplanes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQN_YiG-mA515WnjYRG4oNXVE2Swu598N5Tgw&s,dataset/Airplanes/Airplanes_49.jpg,299x168
Cats,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.4-shsdrk.png,dataset/Cats/Cats_0.jpg,1150x116
Cats,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.4-shsdrk.png,dataset/Cats/Cats_1.jpg,1150x116
Cats,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.2-sdrk.png,dataset/Cats/Cats_2.jpg,120x44
Cats,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.5-lsg.png,dataset/Cats/Cats_3.jpg,192x192
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmaTtDwxduJtGVzFmowr57Iqbrn43L2EZ50mxGqfDvFPS6rqbhI9lO2hDs&s,dataset/Cats/Cats_4.jpg,46x62
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5fmPDWGfeHedaKN8x2KdAWvAaTIpRQ0LmOAGUvXh9stgMilXULjye_87R&s,dataset/Cats/Cats_5.jpg,46x47
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1xaoHDNjy-h4ovzANs8J7ljUQB4x0gJfJQmpqdEb28JekV46E7TjXwrtg&s,dataset/Cats/Cats_6.jpg,69x46
Cats,https://fonts.gstatic.com/s/i/productlogos/googleg/v6/24px.svg,dataset/Cats/Cats_7.jpg,Unknown
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTW2MuVa2gUwyfwaqQVOw_uoIP6175B8y1glA&s,dataset/Cats/Cats_8.jpg,372x135
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTADcCBM2iRy0XhD2lG7FRxBq5jLgvkwTZqWg&s,dataset/Cats/Cats_9.jpg,300x168
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmaaNZ_8khAF496gHlKs7h8LvSKTu-FdJupw&s,dataset/Cats/Cats_10.jpg,290x174
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBzfhY3RrNhK3i6fUxvrlpTMn5f87U5Lmm6w&s,dataset/Cats/Cats_11.jpg,307x164
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSu3uLmRlM92B12u4lhD0lTAZZbJwaO8besQQ&s,dataset/Cats/Cats_12.jpg,275x183
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4mB6qxKTqeJ5H08DhnjbJybh_WUXq40LPiw&s,dataset/Cats/Cats_13.jpg,275x183
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1C8HMDleZTQG44cEo86g3_3JCmEoT9MdQ9g&s,dataset/Cats/Cats_14.jpg,300x168
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwqgP0x3ytZar4C8_pRSP07zow4VrnwNUjdw&s,dataset/Cats/Cats_15.jpg,275x183
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSimtZyskdR3y0AtCiHyEebU1o7mZQFOA6F0Q&s,dataset/Cats/Cats_16.jpg,183x275
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTziCfaBKWyBQVmi4usD-mZ5CaJFkl_ALc-xQ&s,dataset/Cats/Cats_17.jpg,300x168
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_VteKvosWMTM5MmWuIHiaNc5sFzlpmQwVxw&s,dataset/Cats/Cats_18.jpg,300x168
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrsztMusDNwA4KFAIPQrsSUde8DOWNVQXZCQ&s,dataset/Cats/Cats_19.jpg,275x183
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKy6XBsnxfLopByUjJi_nPktunaYigXnokjg&s,dataset/Cats/Cats_20.jpg,275x183
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4JSydkSbXJCcRcFZxk75R11OAhdkbvkeo9g&s,dataset/Cats/Cats_21.jpg,318x159
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtsiPSqo0kUGCW_VVRz4kkaLTLfQMFBpxrVg&s,dataset/Cats/Cats_22.jpg,259x194
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyfwCRUp92kH5nWxku8hF0fNF0tyTTp1Khkw&s,dataset/Cats/Cats_23.jpg,300x168
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsDFCCjRshEBe1E8N25iZ92GyfNMLRNCuwqg&s,dataset/Cats/Cats_24.jpg,253x199
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShpE4acl_rRf6Gkk2GzNRPfOBVCIRVH1Dcuw&s,dataset/Cats/Cats_25.jpg,300x168
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSv4MTKxKMt1nmnb2So9o_eLOB84OLZN1pfmg&s,dataset/Cats/Cats_26.jpg,360x140
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTirmtQgndziW4ni4Rxud431QLqxAPHqnXJSQ&s,dataset/Cats/Cats_27.jpg,299x168
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMC1DaM7y763txQoOusf1ou9DZ_iQSpnuTcA&s,dataset/Cats/Cats_28.jpg,225x225
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWGBzgKM2rUBFJFXEQtvzn-JTA5ivlsZvR4A&s,dataset/Cats/Cats_29.jpg,275x183
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1vQfEF5NLn5Ei3PsgrNstiozPZhP3jX40tl2QZkvYiv5XSRohlAL6&s=0,dataset/Cats/Cats_30.jpg,50x50
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1c1XXPHauqXxRdOKgIv6ziB1mxcc1OYlcL__6m9x3pUjd9wn6bhPS&s=0,dataset/Cats/Cats_31.jpg,50x50
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgsD4ohTsD1AtA6PDtfIcd2oEWXVOcvLG-E5zvdlAz&s=0,dataset/Cats/Cats_32.jpg,50x50
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaLYJwDzkrRmd-UnNoInMw3DlXLqWx9YSFNw&s,dataset/Cats/Cats_33.jpg,241x210
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3THK6Dzdy_W4KVYCpqGgmPlFkxZMMqLhCWA&s,dataset/Cats/Cats_34.jpg,195x259
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBd3JLDhRv3q0DLFV0_Y2jV0KTArRQtYC9Qw&s,dataset/Cats/Cats_35.jpg,275x184
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTw1Mmz4v5HtbI0SD6ig0ggl7jiVyqUjGAptw&s,dataset/Cats/Cats_36.jpg,300x168
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZ4GyCdGNPv-tNJFC_VncRSo5DHrNNKx0JzQ&s,dataset/Cats/Cats_37.jpg,251x201
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-YIGV8GTRHiW_KACLMhhi9fEq2T5BDQcEyA&s,dataset/Cats/Cats_38.jpg,220x230
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHw0kY-IAsrd1zcZ6iYEbX1HFNdnJ1nvZ5-Q&s,dataset/Cats/Cats_39.jpg,284x177
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-jgcImAIoNS-A03DJBUkVeYsHZqr-Kfzqew&s,dataset/Cats/Cats_40.jpg,300x168
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4dwfqsGWkCO2MpZMrJdJJlyrq53J0xb18mw&s,dataset/Cats/Cats_41.jpg,300x168
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZQ5FT2DXgfjyaIzkJuzyNAH1SyNKcoWzViw&s,dataset/Cats/Cats_42.jpg,318x159
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcROMnmdQKtwvzP7uw5Jm-kH7HEDzyP_gsd62g&s,dataset/Cats/Cats_43.jpg,299x168
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTK_xQvlo8IepssfvTa2PCFFj9Dil9mo0yBzg&s,dataset/Cats/Cats_44.jpg,259x194
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSchJuAW7xt51-em9rkDTaVYm-5EoJmrf5y4g&s,dataset/Cats/Cats_45.jpg,259x194
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSn7vzJ_KA7FLtxpyb5Ksw3npuE4tQSQHzvLA&s,dataset/Cats/Cats_46.jpg,194x259
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRleq-TdjBntFeFZZj109cprTUhsHFkDR-xlA&s,dataset/Cats/Cats_47.jpg,246x205
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1PX-MzPSimB2viEXduc_uJjx8VkxHV27GrA&s,dataset/Cats/Cats_48.jpg,268x188
Cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzwSebv3FbrWaw4a3rD8dNBC_FidGpUNaq1Q&s,dataset/Cats/Cats_49.jpg,225x225
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDh2BXmWEkrHP078s5CLS3jroHn9nxIFhP8cY-97DS4gl_iA5jA16wqD5V&s,dataset/Trees/Trees_0.jpg,69x46
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSyxo2qLIW1LB28jYLJ3EV07P9-Zl0htUZwHx-9gQn2ejl_gukjExwEMYD&s,dataset/Trees/Trees_1.jpg,60x46
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRO8tAKT2bgks8FRjIe45gFlqf6YameD2Liie3QriTNIHclUno0tHhEbSvq&s,dataset/Trees/Trees_2.jpg,69x46
Trees,https://fonts.gstatic.com/s/i/productlogos/googleg/v6/24px.svg,dataset/Trees/Trees_3.jpg,Unknown
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpMOxpaN8v1F2bYyfKsfnowDrCUoD8VIAFvQ&s,dataset/Trees/Trees_4.jpg,244x207
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3k8QD2Ty9XCxSBUucxssdkV8aolbj2vrQlw&s,dataset/Trees/Trees_5.jpg,225x225
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqdDSNM7SLrlWJW0Bdkp0m9mANVY-f3QVBrg&s,dataset/Trees/Trees_6.jpg,276x182
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWTgz8ZSG3VzmJMK2NAY4hd21VDvv5jLPO_Q&s,dataset/Trees/Trees_7.jpg,275x183
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9u56FHy9VSghljN-20_j7ivRCPLgplPz_zQ&s,dataset/Trees/Trees_8.jpg,225x225
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrxzNpeo36nzd2rlNpEhLub3e7OJXWmAjmbg&s,dataset/Trees/Trees_9.jpg,276x183
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRASeW76Jk7Y_u4gaDSQpnHwmBBy5lpQG-qMg&s,dataset/Trees/Trees_10.jpg,275x183
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2s9aZxLiwhhEiibip_SW5eLC-7_aw4Ad16A&s,dataset/Trees/Trees_11.jpg,275x183
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSF2C3Vti7N8RGdWbd60lCPisr92Ku4tuSyQ&s,dataset/Trees/Trees_12.jpg,318x159
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpMBEXZ3M2WRudX3r6CzORZRqBzvc2lWLvRw&s,dataset/Trees/Trees_13.jpg,275x183
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2XYXwxDZpH-2oRRpAc2gubInSLZlM2GYg6g&s,dataset/Trees/Trees_14.jpg,318x159
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRasmlod-QmhKk6oD6CzXQtEJyWhucQ1hHhoQ&s,dataset/Trees/Trees_15.jpg,275x183
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRewrzm6HE31DSV6W_zyRbRTNghp616cdBy7A&s,dataset/Trees/Trees_16.jpg,275x183
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4_B4FQxgSvhKVBWrLBC__egThha8jdhl5bA&s,dataset/Trees/Trees_17.jpg,339x149
Trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_jFbvRAFav22ORsoFrNIAWFuZF5mzkE9d8Q&s,dataset/Trees/Trees_18.jpg,275x183
